/home/runner/work/-earnings-calls-pipeline/-earnings-calls-pipeline/scripts/capture.py:115: SyntaxWarning: invalid escape sequence '\/'
[watchdog] 22:51:01Z mean_volume=-29.6 som=True fala_real=True apos_inicio=True
[watchdog] 22:51:39Z mean_volume=-28.3 som=True fala_real=True apos_inicio=True
[watchdog] 22:52:17Z mean_volume=-26.6 som=True fala_real=True apos_inicio=True
[watchdog] 22:52:56Z mean_volume=-27.2 som=True fala_real=True apos_inicio=True
[watchdog] 22:53:34Z mean_volume=-29.9 som=True fala_real=True apos_inicio=True
[watchdog] 22:54:12Z mean_volume=-25.1 som=True fala_real=True apos_inicio=True
[watchdog] 22:54:50Z mean_volume=-18.4 som=True fala_real=True apos_inicio=True
[watchdog] 22:55:29Z mean_volume=-25.8 som=True fala_real=True apos_inicio=True
[watchdog] 22:56:07Z mean_volume=-26.0 som=True fala_real=True apos_inicio=True
[watchdog] 22:56:45Z mean_volume=-27.8 som=True fala_real=True apos_inicio=True
[watchdog] 22:57:24Z mean_volume=-34.6 som=True fala_real=False apos_inicio=True
error: cannot pull with rebase: You have unstaged changes.
error: Please commit or stash them.
[watchdog] 22:58:03Z mean_volume=-28.5 som=True fala_real=True apos_inicio=True
[watchdog] 22:58:41Z mean_volume=-29.2 som=True fala_real=True apos_inicio=True
[watchdog] 22:59:19Z mean_volume=-29.0 som=True fala_real=True apos_inicio=True
[watchdog] 22:59:58Z mean_volume=-29.1 som=True fala_real=True apos_inicio=True
[watchdog] 23:00:36Z mean_volume=-28.5 som=True fala_real=True apos_inicio=True
[watchdog] 23:01:14Z mean_volume=-29.2 som=True fala_real=True apos_inicio=True
[watchdog] 23:01:53Z mean_volume=-24.2 som=True fala_real=True apos_inicio=True
[watchdog] 23:02:31Z mean_volume=-28.1 som=True fala_real=True apos_inicio=True
[watchdog] 23:03:09Z mean_volume=-91.0 som=False fala_real=False apos_inicio=True
error: cannot pull with rebase: You have unstaged changes.
error: Please commit or stash them.
[watchdog] 23:03:48Z mean_volume=-91.0 som=False fala_real=False apos_inicio=True
[watchdog] 23:04:27Z mean_volume=-91.0 som=False fala_real=False apos_inicio=True
[watchdog] 23:05:05Z mean_volume=-91.0 som=False fala_real=False apos_inicio=True
[watchdog] 23:05:43Z mean_volume=-91.0 som=False fala_real=False apos_inicio=True
[watchdog] 23:06:21Z mean_volume=-91.0 som=False fala_real=False apos_inicio=True
gravando via PulseAudio (áudio da aba)
[capture] confirmacao CONECTADO commitada
[capture] webcast sem audio — recarregando p/ pegar o player ao vivo
[capture] webcast sem audio — recarregando p/ pegar o player ao vivo
[capture] webcast sem audio — recarregando p/ pegar o player ao vivo
captura encerrada
